Date,GDPC1,GDPC1_lag1,GDPC1_lag2,GS10,TB3MS,GS1,AAA10YM,DTB6,BAA10YM,FEDFUNDS,WPU102301,WPU101,BOGMBASE,M1NS,M2NS,UNRATE,PERMIT,LNS12032195,PAYEMS,INDPRO,MAN_PMI,MAN_DELIV,MAN_NEWORDERS,MABMM301USM189S,CPIAUCNS,CS_m,10Y-3M,10Y-1Y,AAA,BAA,CR,DR,deflator,R_WTISPLC,R_BOGMBASE,R_M1NS,R_M2NS,R_Unfilled Orders,R_W875RX1,R_MABMM301USM189S,R_S&P500,R_S&P500_change,USREC_lag6,mad_10Y-3M,mad_10Y-1Y,mad_S&P500
1984Q1,1.9172910176443219,2.0435856490006095,1.9598892668266656,11.943333333333333,9.17,10.176666666666666,0.34,9.38,1.8,9.686666666666666,98.5,104.33333333333333,190.12666666666667,526.8000000000001,2142.233333333333,8.033333333333333,1810.0,2511.0,92686.66666666667,54.323366666666665,63.9,62.666666666666664,67.8,2123.3333333333335,44.39060333333333,97.23333333333335,2.7733333333333334,1.7666666666666668,12.283333333333333,13.743333333333334,0.6666666666666666,0.0,0.44579436666666666,67.73912628226678,428.3334371950243,1186.8259676841415,4825.908629135912,6.664862878926783,12265.102613058893,4802.11143212409,358.6650896999631,-1.6474731256199853,0.0,0.06661965227421913,0.052313861664870676,2.58863272991735
1984Q2,1.698445275690462,1.9172910176443219,2.0435856490006095,13.200000000000001,9.796666666666667,11.546666666666667,0.013333333333333329,10.316666666666668,1.5,10.556666666666667,111.2,105.2,191.39700000000002,531.2666666666667,2185.4666666666667,7.633333333333333,1747.3333333333333,2321.3333333333335,93773.0,55.423566666666666,59.5,64.2,61.1,2176.6666666666665,44.899003333333326,98.39999999999999,3.403333333333334,1.6533333333333335,13.213333333333333,14.700000000000001,0.0,0.0,0.45058786666666667,67.39891417318789,426.27649253332385,1183.2324430122474,4867.494770446791,9.512276088267678,12362.153828923008,4863.620179201315,343.1092310613367,-1.7096203044629983,0.0,0.20379367827939232,0.055823122380265044,3.715274249526194
1984Q3,0.9548586603355572,1.698445275690462,1.9172910176443219,12.866666666666665,10.32,11.81,0.12333333333333334,10.57,1.8433333333333335,11.39,101.93333333333334,105.36666666666667,196.64066666666668,541.2333333333332,2223.7333333333336,7.3999999999999995,1649.6666666666667,2349.6666666666665,94766.66666666667,56.04343333333333,55.73333333333333,56.833333333333336,56.199999999999996,2213.3333333333335,45.36382666666666,97.06666666666666,2.546666666666667,1.0566666666666666,12.99,14.71,0.0,0.0,0.45552659999999995,63.89070288972271,433.4759219653215,1193.1130242278339,4902.003784357998,2.1187275304593336,12439.608823524532,4896.306769668966,353.71669962156335,2.1232609243307587,0.0,0.1613774839617629,0.08388159512080139,4.1113111791757975
1984Q4,0.8141795146332759,0.9548586603355572,1.698445275690462,11.743333333333334,8.803333333333335,10.016666666666666,0.6066666666666666,8.709999999999999,1.8633333333333333,9.266666666666667,95.43333333333334,105.60000000000001,198.85533333333333,544.8333333333334,2262.9333333333334,7.3,1552.0,2478.3333333333335,95651.66666666667,56.050266666666666,50.36666666666667,50.06666666666666,50.699999999999996,2243.3333333333335,45.84317333333333,97.63333333333333,2.94,1.7266666666666666,12.350000000000001,13.606666666666667,0.0,0.0,0.4588675,59.77905749844272,433.7718523911763,1188.469425549374,4936.216465664914,-4.059575702604282,12498.41472009726,4905.898276099568,360.96840082739936,0.12076818367602926,0.0,0.15177342742458597,0.11269020397884677,3.4087543978123853
1985Q1,0.9597856509386841,0.8141795146332759,0.9548586603355572,11.583333333333334,8.183333333333334,9.389999999999999,0.6733333333333332,8.503333333333334,1.8099999999999998,8.476666666666667,95.06666666666666,105.33333333333333,202.73766666666666,559.1999999999999,2333.8333333333335,7.266666666666667,1649.3333333333333,2438.6666666666665,96327.33333333333,56.2339,50.26666666666667,49.26666666666666,52.133333333333326,2306.6666666666665,46.01748333333333,94.2,3.4000000000000004,2.193333333333334,12.256666666666666,13.393333333333333,0.0,0.0,0.46177266666666666,58.57127378178223,440.5814836533116,1215.2321479597974,5071.608669956594,2.7227942545428427,12553.778172465887,5023.659808199308,390.8646450235603,2.146673881959213,0.0,0.13202275972117242,0.08020030234315956,4.641129914179238
1985Q2,0.8727709746797739,0.9597856509386841,0.8141795146332759,10.813333333333333,7.46,8.466666666666667,0.8166666666666668,7.44,2.2066666666666666,7.923333333333333,98.43333333333332,105.3,204.97366666666667,567.6,2372.1666666666665,7.233333333333333,1700.0,2592.6666666666665,97064.0,56.34709999999999,47.699999999999996,46.93333333333334,49.96666666666667,2366.6666666666665,46.56946,93.36666666666667,3.353333333333333,2.3466666666666662,11.63,13.019999999999998,0.0,0.0,0.4674377,59.59948149411531,440.1391744569473,1218.8035286429729,5093.834353089427,-4.7664772029406395,12476.728280189307,5102.676223587463,400.1913782134556,1.587302249541711,0.0,0.11429007952124841,0.08096462054059454,3.4815786879634967
1985Q3,1.5041540247332192,0.8727709746797739,0.9597856509386841,10.336666666666666,7.1066666666666665,7.993333333333333,0.6933333333333334,7.263333333333333,2.1333333333333333,7.900000000000001,93.83333333333333,104.56666666666666,211.77633333333333,590.6999999999999,2430.2333333333336,7.3,1740.3333333333333,2473.0,97649.0,56.22299999999999,47.79999999999999,46.46666666666667,51.666666666666664,2410.0,46.97618333333333,94.3,3.2300000000000004,2.343333333333333,11.030000000000001,12.469999999999999,0.0,0.0,0.4707786333333333,59.03062020425552,450.81406252896926,1257.4358181777582,5173.304291988842,1.6066600593831784,12410.378900938327,5141.340814068711,397.676739904485,-1.986927972877539,0.0,0.08761452347702665,0.059095449585250724,4.555058368389017
1985Q4,0.737807960348995,1.5041540247332192,0.8727709746797739,9.76,7.166666666666667,7.853333333333334,0.8166666666666668,7.210000000000001,2.216666666666667,8.103333333333333,95.2,104.39999999999999,216.72400000000002,607.4,2467.0,7.066666666666666,1783.6666666666667,2325.3333333333335,98240.33333333333,56.406000000000006,50.93333333333334,49.333333333333336,55.06666666666666,2456.6666666666665,47.35385333333334,90.46666666666665,2.5933333333333333,1.9066666666666665,10.576666666666666,11.976666666666667,0.0,0.0,0.4749911,61.46486237761612,457.6616838007837,1282.663740725,5209.683383370997,1.5933701560303462,12415.845842094788,5203.823555248736,423.31598659722994,4.540435773538494,0.0,0.12701229969640226,0.09887664307727617,7.54168966429915
1986Q1,0.9248701894054783,0.737807960348995,1.5041540247332192,8.556666666666667,6.896666666666666,7.456666666666667,1.0166666666666666,6.78,2.4600000000000004,7.826666666666667,93.06666666666666,102.06666666666666,221.39266666666666,624.2333333333333,2505.6666666666665,6.966666666666666,1802.6666666666667,2350.6666666666665,98729.33333333333,57.09686666666666,50.96666666666667,49.73333333333333,56.199999999999996,2490.0,47.67341666666667,95.13333333333333,1.66,1.0999999999999994,9.573333333333332,11.016666666666666,0.0,0.0,0.47600786666666667,35.69203907170688,464.394570049262,1309.3926507181393,5255.898018586034,-0.27387168331089623,12428.014720203913,5227.803006231827,474.57519276647145,4.112952271346902,0.0,0.14103759398496238,0.10433515178924757,10.012440615700068
1986Q2,0.4483645871142439,0.9248701894054783,0.737807960348995,7.603333333333333,6.140000000000001,6.6066666666666665,1.4000000000000001,6.166666666666667,2.6700000000000004,6.919999999999999,95.43333333333334,101.0,224.28033333333335,639.0,2554.5,7.166666666666667,1811.6666666666667,2530.0,99101.0,56.59473333333333,51.36666666666667,50.46666666666667,56.666666666666664,2533.3333333333335,47.39742666666666,95.36666666666667,1.4633333333333332,0.9966666666666661,9.003333333333332,10.273333333333332,0.0,0.0,0.47499106666666674,29.305813000654506,473.1912019854576,1348.1822631051825,5389.542810010193,4.733724542920679,12633.225122325746,5338.479669619052,514.8582656542058,1.3730107579065507,0.0,0.12307496736068169,0.08635798304629483,7.211975831269839
1986Q3,0.9479600936100832,0.4483645871142439,0.9248701894054783,7.306666666666666,5.523333333333333,5.989999999999999,1.5233333333333334,5.453333333333333,2.873333333333333,6.206666666666667,92.33333333333333,101.13333333333333,232.12299999999996,671.5333333333333,2627.866666666667,7.033333333333334,1765.3333333333333,2430.0,99405.33333333333,56.683233333333334,50.36666666666667,50.199999999999996,54.96666666666667,2606.6666666666665,47.74604333333334,97.3,1.7833333333333332,1.316666666666667,8.83,10.18,0.0,0.0,0.47847723333333336,28.960861760439304,486.16069257271016,1406.461368598213,5503.822854189487,-4.567123311734387,12682.577477253422,5472.694117462793,501.8753770162566,-3.1996393529506064,0.0,0.08900876420356951,0.06515938606847699,5.698323669979561
1986Q4,0.5342066419909317,0.9479600936100832,0.4483645871142439,7.263333333333333,5.353333333333333,5.796666666666667,1.4133333333333333,5.4433333333333325,2.83,6.266666666666667,93.06666666666666,101.36666666666667,238.02266666666665,695.1666666666666,2683.766666666667,6.966666666666666,1668.3333333333333,2511.3333333333335,100121.0,57.11716666666666,51.6,50.96666666666667,56.26666666666667,2670.0,48.06561,92.96666666666665,1.9100000000000001,1.4666666666666668,8.676666666666668,10.093333333333334,0.0,0.0,0.48109186666666665,31.96473130226975,495.19964327810413,1446.2725103628811,5583.524250457315,-2.247286202648297,12692.989103751308,5566.638971490504,509.5160153866641,1.3707747852811174,0.0,0.06961279461279457,0.05620174812094004,5.6158333666666636
